timestamp,cpu_usage,memory_usage,network_traffic,disk_io,response_time,error_rate,is_anomaly
2024-01-09 05:15:00,27.93,56.25,223.35,116.2,118.79,0.85,0
2024-01-09 05:20:00,33.83,49.71,229.62,73.1,159.7,1.73,0
2024-01-09 05:25:00,57.36,55.96,226.8,57.15,151.5,1.09,0
2024-01-09 05:30:00,43.44,61.67,211.79,91.33,166.68,0.67,0
2024-01-09 05:35:00,39.52,60.47,192.17,118.62,148.01,1.43,0
2024-01-09 05:40:00,46.6,56.85,959.83,105.11,1851.15,1.28,1
2024-01-09 05:45:00,50.02,44.73,161.89,117.15,164.83,0.59,0
2024-01-09 05:50:00,56.17,63.76,166.21,59.67,119.86,0.83,0
2024-01-09 05:55:00,59.48,75.78,202.47,106.31,169.4,0.83,0
2024-01-09 06:00:00,41.4,63.71,206.93,113.08,115.02,1.61,0
2024-01-09 06:05:00,31.74,64.87,126.98,72.98,129.38,1.1,0
2024-01-09 06:10:00,40.87,64.58,218.21,117.24,139.16,1.36,0
2024-01-09 06:15:00,47.6,63.18,230.91,97.77,170.23,0.75,0
2024-01-09 06:20:00,35.36,67.45,196.91,161.43,155.28,1.17,0
2024-01-09 06:25:00,35.43,63.16,294.98,56.46,150.6,1.65,0
2024-01-09 06:30:00,48.44,57.5,172.68,127.38,206.57,0.82,0
2024-01-09 06:35:00,44.51,53.63,185.56,92.12,94.89,1.06,0
2024-01-09 06:40:00,45.33,58.01,184.2,67.66,118.85,0.32,0
2024-01-09 06:45:00,37.42,62.51,196.95,89.46,117.56,0.62,0
2024-01-09 06:50:00,42.7,57.47,186.85,105.55,96.88,0.83,0
2024-01-09 06:55:00,35.76,62.51,143.73,120.75,128.41,0.47,0
2024-01-09 07:00:00,53.9,63.51,178.14,134.44,170.63,1.66,0
2024-01-09 07:05:00,55.35,66.67,196.1,128.44,132.25,0.58,0
2024-01-09 07:10:00,26.54,70.26,249.14,80.69,140.01,1.39,0
2024-01-09 07:15:00,35.7,60.62,288.09,122.6,98.32,1.09,0
2024-01-09 07:20:00,30.03,49.54,253.42,107.83,126.1,1.02,0
2024-01-09 07:25:00,38.5,57.24,168.98,86.91,136.15,1.74,0
2024-01-09 07:30:00,44.17,60.35,172.17,95.76,169.27,0.0,0
2024-01-09 07:35:00,30.5,45.31,193.63,85.8,99.75,0.9,0
2024-01-09 07:40:00,90.1,91.19,864.85,100.74,136.35,25.24,1
2024-01-09 07:45:00,34.96,61.14,193.38,85.41,182.6,0.02,0
2024-01-09 07:50:00,47.07,63.05,146.9,79.44,136.65,0.4,0
2024-01-09 07:55:00,45.69,70.92,179.95,109.58,86.53,1.01,0
2024-01-09 08:00:00,37.78,54.96,230.28,112.57,188.38,0.64,0
2024-01-09 08:05:00,46.77,64.59,227.6,96.25,172.05,1.45,0
2024-01-09 08:10:00,96.99,95.54,191.99,127.35,176.08,0.89,1
2024-01-09 08:15:00,42.28,58.53,227.34,94.79,97.69,0.84,0
2024-01-09 08:20:00,61.73,53.82,109.07,93.94,195.37,0.84,0
2024-01-09 08:25:00,58.4,73.32,204.15,113.21,126.8,0.95,0
2024-01-09 08:30:00,32.0,57.0,234.43,97.35,134.72,0.79,0
2024-01-09 08:35:00,53.3,65.6,166.69,101.7,128.92,0.57,0
2024-01-09 08:40:00,53.11,45.0,166.55,49.59,178.41,1.49,0
2024-01-09 08:45:00,33.52,69.44,125.34,100.33,144.61,0.69,0
2024-01-09 08:50:00,53.19,68.42,263.6,63.46,164.45,0.81,0
2024-01-09 08:55:00,60.38,60.78,171.19,75.58,152.28,1.21,0
2024-01-09 09:00:00,33.77,58.18,209.64,73.29,147.15,1.16,0
2024-01-09 09:05:00,35.82,63.2,224.16,79.15,121.6,0.55,0
2024-01-09 09:10:00,55.18,78.31,260.48,89.02,204.36,1.38,0
2024-01-09 09:15:00,47.71,45.89,193.84,90.27,106.1,1.27,0
2024-01-09 09:20:00,50.51,66.26,178.42,113.29,162.37,1.09,0
2024-01-09 09:25:00,48.41,52.71,206.92,104.45,161.3,0.78,0
2024-01-09 09:30:00,48.91,59.84,251.36,61.98,184.63,0.8,0
2024-01-09 09:35:00,31.74,58.02,193.19,101.67,191.64,0.9,0
2024-01-09 09:40:00,55.47,56.57,161.81,106.37,145.88,0.38,0
2024-01-09 09:45:00,56.7,59.92,138.37,93.43,165.91,0.98,0
2024-01-09 09:50:00,42.71,50.93,151.15,98.78,202.95,1.45,0
2024-01-09 09:55:00,44.57,68.23,234.58,103.81,148.04,1.44,0
2024-01-09 10:00:00,29.69,45.65,187.18,115.29,118.01,0.81,0
2024-01-09 10:05:00,50.14,64.32,175.7,68.5,138.47,1.53,0
2024-01-09 10:10:00,50.72,57.39,171.36,95.11,110.86,1.95,0
2024-01-09 10:15:00,44.38,50.63,203.4,130.17,161.15,0.84,0
2024-01-09 10:20:00,56.24,61.62,190.42,128.33,181.93,1.35,0
2024-01-09 10:25:00,41.66,47.54,189.07,117.02,146.37,0.0,0
2024-01-09 10:30:00,50.65,60.32,253.97,110.74,101.37,0.37,0
2024-01-09 10:35:00,34.8,48.62,261.52,133.09,180.65,1.05,0
2024-01-09 10:40:00,44.76,63.69,135.6,138.36,96.71,0.5,0
2024-01-09 10:45:00,43.26,52.61,213.1,97.42,103.62,2.02,0
2024-01-09 10:50:00,47.25,56.39,168.93,80.61,144.65,1.3,0
2024-01-09 10:55:00,41.3,62.35,190.07,94.59,157.55,1.48,0
2024-01-09 11:00:00,43.69,53.82,212.37,161.93,162.67,0.99,0
2024-01-09 11:05:00,53.26,59.54,191.49,68.61,148.02,0.5,0
2024-01-09 11:10:00,40.63,47.89,209.22,90.59,202.8,0.74,0
2024-01-09 11:15:00,87.17,88.31,865.19,71.75,151.96,73.12,1
2024-01-09 11:20:00,62.5,74.12,211.78,102.5,181.04,0.68,0
2024-01-09 11:25:00,58.81,82.34,174.13,75.95,173.61,1.34,0
2024-01-09 11:30:00,32.08,60.73,174.83,97.82,111.21,1.36,0
2024-01-09 11:35:00,51.9,66.31,142.41,61.0,144.91,1.0,0
2024-01-09 11:40:00,39.97,45.75,165.84,112.35,213.7,0.09,0
2024-01-09 11:45:00,47.63,72.02,278.48,124.45,134.87,1.86,0
2024-01-09 11:50:00,47.94,66.21,168.32,92.32,129.76,0.89,0
2024-01-09 11:55:00,42.66,56.13,152.26,97.3,155.12,2.35,0
2024-01-09 12:00:00,37.16,69.9,212.8,96.73,135.94,1.33,0
2024-01-09 12:05:00,38.09,57.96,195.59,103.62,126.19,0.9,0
2024-01-09 12:10:00,35.84,56.34,192.18,99.24,135.5,1.22,0
2024-01-09 12:15:00,36.68,63.8,256.36,115.36,192.96,0.0,0
2024-01-09 12:20:00,44.33,51.49,221.97,124.66,145.9,1.51,0
2024-01-09 12:25:00,37.84,68.17,178.8,83.72,110.16,2.28,0
2024-01-09 12:30:00,51.82,51.55,183.02,93.81,104.65,0.0,0
2024-01-09 12:35:00,59.87,51.6,179.9,118.03,216.2,0.86,0
2024-01-09 12:40:00,39.2,52.72,234.99,71.57,143.3,0.95,0
2024-01-09 12:45:00,47.39,66.08,187.67,60.59,163.04,1.44,0
2024-01-09 12:50:00,50.0,55.07,128.27,104.53,126.86,2.05,0
2024-01-09 12:55:00,49.72,49.22,198.07,109.93,159.63,1.19,0
2024-01-09 13:00:00,45.76,55.15,138.52,85.55,193.78,2.07,0
2024-01-09 13:05:00,52.43,59.74,287.37,88.43,130.43,1.09,0
2024-01-09 13:10:00,49.82,50.55,161.37,84.8,163.76,1.23,0
2024-01-09 13:15:00,32.62,50.79,193.53,82.66,107.83,1.16,0
2024-01-09 13:20:00,53.69,76.89,210.33,113.87,210.69,1.61,0
2024-01-09 13:25:00,53.87,53.12,188.45,76.39,158.06,0.79,0
2024-01-09 13:30:00,37.37,57.42,188.4,94.69,137.62,1.41,0
2024-01-09 13:35:00,45.38,57.06,820.48,81.89,1762.36,0.38,1
2024-01-09 13:40:00,51.83,56.63,261.05,70.89,134.7,0.86,0
2024-01-09 13:45:00,42.91,64.97,230.7,117.4,136.23,0.68,0
2024-01-09 13:50:00,55.73,67.59,259.14,89.6,76.58,1.04,0
2024-01-09 13:55:00,68.64,57.55,158.14,103.77,147.06,0.84,0
2024-01-09 14:00:00,37.14,50.11,212.69,69.84,145.8,1.57,0
2024-01-09 14:05:00,31.19,70.2,206.21,85.16,164.66,0.56,0
2024-01-09 14:10:00,48.04,59.24,214.04,115.12,134.31,0.13,0
2024-01-09 14:15:00,52.22,73.84,255.05,151.75,126.87,0.32,0
2024-01-09 14:20:00,92.51,99.31,873.31,60.48,149.77,49.72,1
2024-01-09 14:25:00,59.53,61.56,183.78,95.98,101.63,0.52,0
2024-01-09 14:30:00,31.61,75.35,221.36,108.25,154.3,1.2,0
2024-01-09 14:35:00,51.93,57.17,128.87,87.68,94.15,0.85,0
2024-01-09 14:40:00,38.94,58.2,190.53,116.99,183.62,1.41,0
2024-01-09 14:45:00,62.19,62.36,194.63,82.67,170.53,0.88,0
2024-01-09 14:50:00,64.93,55.53,163.19,103.08,122.21,2.38,0
2024-01-09 14:55:00,37.33,57.5,242.28,89.56,169.83,1.95,0
2024-01-09 15:00:00,39.5,57.3,157.51,124.39,153.35,0.84,0
2024-01-09 15:05:00,53.6,54.98,194.57,86.47,119.73,0.77,0
2024-01-09 15:10:00,41.13,69.83,211.73,92.96,89.31,2.57,0
2024-01-09 15:15:00,44.55,63.69,254.14,118.91,159.49,0.46,0
2024-01-09 15:20:00,45.25,62.01,199.58,79.44,126.17,0.97,0
2024-01-09 15:25:00,25.8,66.47,237.45,101.38,182.85,1.01,0
2024-01-09 15:30:00,44.86,57.89,228.02,63.55,150.42,1.0,0
2024-01-09 15:35:00,38.1,53.81,204.94,78.24,129.01,0.13,0
2024-01-09 15:40:00,40.07,55.18,156.42,107.64,203.94,1.25,0
2024-01-09 15:45:00,59.44,60.01,142.62,80.19,167.29,0.51,0
2024-01-09 15:50:00,32.43,51.53,204.26,89.11,40.35,1.72,0
2024-01-09 15:55:00,53.13,56.0,178.29,109.86,135.41,0.27,0
2024-01-09 16:00:00,42.21,55.87,236.77,88.42,108.48,1.03,0
2024-01-09 16:05:00,42.2,77.0,229.83,116.46,126.01,0.0,0
2024-01-09 16:10:00,52.9,37.81,192.62,104.31,145.66,0.0,0
2024-01-09 16:15:00,48.4,58.56,153.69,108.71,160.62,0.58,0
2024-01-09 16:20:00,50.71,73.81,220.43,124.82,157.84,0.65,0
2024-01-09 16:25:00,54.68,60.97,159.28,106.4,182.34,1.73,0
2024-01-09 16:30:00,41.69,66.03,169.66,130.78,169.1,0.98,0
2024-01-09 16:35:00,38.88,60.8,160.82,118.23,167.24,1.65,0
2024-01-09 16:40:00,34.15,54.66,194.46,89.53,156.04,0.81,0
2024-01-09 16:45:00,36.75,42.06,246.81,125.86,188.6,1.3,0
2024-01-09 16:50:00,74.49,61.64,199.8,105.28,140.51,0.64,0
2024-01-09 16:55:00,57.45,53.8,182.27,92.11,141.29,0.6,0
2024-01-09 17:00:00,31.49,53.6,138.98,105.57,92.83,0.09,0
2024-01-09 17:05:00,31.78,56.01,222.08,122.25,181.68,1.17,0
2024-01-09 17:10:00,49.82,73.96,168.78,109.1,147.69,1.13,0
2024-01-09 17:15:00,50.47,79.24,204.7,136.45,238.01,1.39,0
2024-01-09 17:20:00,50.49,61.74,185.83,121.73,137.83,1.11,0
2024-01-09 17:25:00,42.45,56.28,233.53,110.46,152.66,2.01,0
2024-01-09 17:30:00,43.75,50.58,193.71,79.48,166.4,1.09,0
2024-01-09 17:35:00,48.28,63.75,197.64,96.41,116.94,1.5,0
2024-01-09 17:40:00,45.86,74.26,219.43,101.43,160.76,0.84,0
2024-01-09 17:45:00,22.81,58.02,284.28,113.93,151.04,0.55,0
2024-01-09 17:50:00,42.7,40.97,235.54,112.75,140.89,1.36,0
2024-01-09 17:55:00,36.49,65.36,196.46,103.39,185.18,0.96,0
2024-01-09 18:00:00,88.19,91.68,873.4,102.41,122.89,29.44,1
2024-01-09 18:05:00,93.77,93.98,756.79,114.41,158.25,82.31,1
2024-01-09 18:10:00,48.67,61.41,162.0,82.83,193.64,0.6,0
2024-01-09 18:15:00,41.86,63.61,177.89,133.91,128.8,1.54,0
2024-01-09 18:20:00,54.22,59.42,169.11,59.06,141.09,0.56,0
2024-01-09 18:25:00,49.83,53.67,226.13,129.11,220.36,1.31,0
2024-01-09 18:30:00,49.2,68.13,157.15,99.1,164.23,1.64,0
2024-01-09 18:35:00,51.07,56.77,253.33,120.05,134.81,0.81,0
2024-01-09 18:40:00,65.57,48.12,230.08,107.28,174.08,1.58,0
2024-01-09 18:45:00,33.69,43.6,200.82,106.92,132.96,1.2,0
2024-01-09 18:50:00,49.74,70.09,200.01,111.09,103.05,1.43,0
2024-01-09 18:55:00,35.74,64.93,177.71,116.18,191.17,0.58,0
2024-01-09 19:00:00,50.56,60.7,210.8,93.42,116.91,1.11,0
2024-01-09 19:05:00,35.81,56.48,243.52,120.7,223.55,0.3,0
2024-01-09 19:10:00,40.83,55.77,171.87,78.31,135.32,1.86,0
2024-01-09 19:15:00,42.05,51.39,138.66,99.89,214.0,0.0,0
2024-01-09 19:20:00,54.76,56.55,228.13,116.72,108.94,0.82,0
2024-01-09 19:25:00,54.18,43.04,212.97,119.9,180.76,0.53,0
2024-01-09 19:30:00,32.54,54.11,155.19,109.22,164.99,1.34,0
2024-01-09 19:35:00,45.55,57.51,170.66,92.13,175.13,1.96,0
2024-01-09 19:40:00,37.9,64.88,165.64,117.93,179.04,1.33,0
2024-01-09 19:45:00,94.55,92.03,959.59,86.61,135.07,39.22,1
2024-01-09 19:50:00,42.83,66.36,187.05,135.03,110.73,0.31,0
2024-01-09 19:55:00,41.92,70.79,189.34,98.31,148.47,0.35,0
2024-01-09 20:00:00,99.8,86.01,723.91,69.21,156.69,92.93,1
2024-01-09 20:05:00,49.33,63.76,169.67,76.11,135.84,1.06,0
2024-01-09 20:10:00,31.22,60.09,190.85,100.87,158.33,0.49,0
2024-01-09 20:15:00,39.35,52.15,206.71,102.8,159.89,0.62,0
2024-01-09 20:20:00,55.21,65.92,187.35,139.39,122.7,1.31,0
2024-01-09 20:25:00,65.88,73.44,246.35,79.23,161.85,0.38,0
2024-01-09 20:30:00,29.14,62.74,220.32,100.79,141.98,0.43,0
2024-01-09 20:35:00,26.2,75.34,136.37,78.81,129.0,0.8,0
2024-01-09 20:40:00,63.71,47.8,220.95,90.15,173.62,0.85,0
2024-01-09 20:45:00,48.9,50.77,224.22,133.68,126.69,1.51,0
2024-01-09 20:50:00,85.44,92.68,916.38,77.27,136.3,25.36,1
2024-01-09 20:55:00,50.35,62.11,140.19,111.74,152.16,0.64,0
2024-01-09 21:00:00,18.64,70.51,200.32,107.86,191.23,1.29,0
2024-01-09 21:05:00,45.03,59.88,199.69,99.52,155.78,1.4,0
2024-01-09 21:10:00,48.28,53.06,155.13,110.39,165.85,1.71,0
2024-01-09 21:15:00,54.24,58.29,141.95,76.8,141.07,1.23,0
2024-01-09 21:20:00,34.86,47.74,196.5,133.13,147.65,1.07,0
2024-01-09 21:25:00,45.86,50.97,190.68,138.5,148.53,1.29,0
2024-01-09 21:30:00,35.75,67.78,183.31,100.94,158.8,0.87,0
2024-01-09 21:35:00,47.55,66.98,196.66,148.46,141.12,0.86,0
2024-01-09 21:40:00,36.05,62.9,155.89,92.02,190.2,0.11,0
2024-01-09 21:45:00,40.92,46.23,182.61,108.01,138.81,1.45,0
2024-01-09 21:50:00,35.04,57.13,221.33,128.64,98.78,1.11,0
2024-01-09 21:55:00,51.51,50.2,186.0,90.82,232.28,1.39,0
2024-01-09 22:00:00,53.58,69.41,133.12,72.37,140.18,0.0,0
2024-01-09 22:05:00,42.65,55.33,181.09,67.77,189.4,0.98,0
2024-01-09 22:10:00,45.38,51.31,157.19,141.22,192.14,0.57,0
2024-01-09 22:15:00,30.51,60.24,210.69,89.42,178.36,1.75,0
2024-01-09 22:20:00,42.0,54.88,212.75,96.29,144.06,1.31,0
2024-01-09 22:25:00,44.5,71.87,133.65,77.74,158.6,1.12,0
2024-01-09 22:30:00,71.21,54.12,230.36,118.97,111.76,0.78,0
2024-01-09 22:35:00,33.88,48.81,155.51,84.37,209.7,1.2,0
2024-01-09 22:40:00,59.64,42.78,262.37,90.17,124.45,0.54,0
2024-01-09 22:45:00,54.97,59.75,198.05,105.99,142.38,0.95,0
2024-01-09 22:50:00,47.81,55.5,150.14,78.72,152.97,0.71,0
2024-01-09 22:55:00,62.59,48.57,154.32,96.43,146.78,2.13,0
2024-01-09 23:00:00,48.72,69.51,213.92,128.04,130.29,1.73,0
2024-01-09 23:05:00,48.89,65.34,184.35,108.57,191.83,1.53,0
2024-01-09 23:10:00,44.47,59.77,196.13,102.61,178.51,0.25,0
2024-01-09 23:15:00,57.24,70.91,264.51,104.3,159.66,1.43,0
2024-01-09 23:20:00,55.96,65.3,172.03,92.22,138.01,1.09,0
2024-01-09 23:25:00,38.74,53.42,202.4,139.92,181.93,1.61,0
2024-01-09 23:30:00,31.81,51.69,256.79,83.76,136.07,1.16,0
2024-01-09 23:35:00,42.97,66.54,210.82,104.22,197.11,1.0,0
2024-01-09 23:40:00,37.0,63.17,135.74,102.3,153.34,1.12,0
2024-01-09 23:45:00,44.36,61.36,220.22,120.18,186.89,0.1,0
2024-01-09 23:50:00,98.02,99.63,153.48,122.06,146.59,0.62,1
2024-01-09 23:55:00,40.43,64.86,256.27,99.36,152.15,1.19,0
2024-01-10 00:00:00,44.57,53.96,167.09,105.81,186.76,1.57,0
2024-01-10 00:05:00,45.58,59.18,318.78,106.57,215.82,0.72,0
2024-01-10 00:10:00,53.48,71.58,258.7,54.56,196.81,0.98,0
2024-01-10 00:15:00,22.53,54.71,168.14,68.22,176.31,0.2,0
2024-01-10 00:20:00,38.93,47.42,200.8,87.9,167.68,1.73,0
2024-01-10 00:25:00,47.11,51.58,230.15,88.77,134.79,1.56,0
2024-01-10 00:30:00,57.0,67.95,231.35,76.01,158.86,1.33,0
2024-01-10 00:35:00,40.08,62.04,217.69,114.99,122.61,1.2,0
2024-01-10 00:40:00,26.23,58.97,250.09,100.04,161.27,1.78,0
2024-01-10 00:45:00,51.2,55.93,195.08,95.71,163.2,0.6,0
2024-01-10 00:50:00,38.65,63.88,185.33,74.88,91.17,0.54,0
2024-01-10 00:55:00,33.1,53.21,186.13,99.11,151.16,1.53,0
2024-01-10 01:00:00,38.76,62.45,234.33,462.7,162.45,24.61,1
2024-01-10 01:05:00,43.15,54.15,214.61,96.74,147.49,0.4,0
2024-01-10 01:10:00,38.95,52.82,211.65,101.26,160.74,0.73,0
2024-01-10 01:15:00,22.94,54.9,231.81,104.84,109.75,1.84,0
2024-01-10 01:20:00,53.97,57.0,117.96,68.72,126.72,1.21,0
2024-01-10 01:25:00,57.75,59.61,212.4,104.5,181.05,1.39,0
2024-01-10 01:30:00,51.52,61.88,208.74,79.17,150.02,0.42,0
2024-01-10 01:35:00,33.62,30.49,266.75,83.75,160.2,1.33,0
2024-01-10 01:40:00,42.99,53.54,138.86,114.36,133.6,0.29,0
2024-01-10 01:45:00,44.93,56.87,262.29,140.28,150.58,0.01,0
2024-01-10 01:50:00,50.99,72.04,203.02,101.03,80.94,1.36,0
2024-01-10 01:55:00,51.68,51.36,219.56,83.66,175.38,1.72,0
2024-01-10 02:00:00,37.66,61.3,267.04,103.77,204.24,0.87,0
2024-01-10 02:05:00,45.82,71.96,222.43,118.78,118.05,0.73,0
2024-01-10 02:10:00,49.57,49.5,216.01,112.42,121.79,1.86,0
2024-01-10 02:15:00,59.56,63.15,209.69,154.86,163.23,0.9,0
2024-01-10 02:20:00,52.05,53.58,180.66,85.69,194.22,0.97,0
2024-01-10 02:25:00,52.89,55.96,198.86,105.04,149.94,1.85,0
2024-01-10 02:30:00,45.84,53.58,171.38,130.98,113.12,0.82,0
2024-01-10 02:35:00,59.1,54.15,198.22,129.72,143.74,0.67,0
2024-01-10 02:40:00,86.16,93.8,922.26,61.0,119.1,94.31,1
2024-01-10 02:45:00,92.33,90.89,217.16,99.93,129.93,0.64,1
2024-01-10 02:50:00,59.03,68.81,195.13,129.69,140.88,0.93,0
2024-01-10 02:55:00,51.98,63.94,186.55,157.81,122.12,0.34,0
2024-01-10 03:00:00,40.57,47.15,208.79,114.08,126.66,1.09,0
2024-01-10 03:05:00,40.21,63.16,142.66,92.64,152.24,1.03,0
2024-01-10 03:10:00,47.97,68.58,277.17,79.82,156.45,1.48,0
2024-01-10 03:15:00,49.63,53.17,195.89,144.37,107.28,1.43,0
2024-01-10 03:20:00,46.97,67.72,194.17,114.57,161.89,1.28,0
2024-01-10 03:25:00,97.51,96.37,161.38,83.04,138.54,1.2,1
2024-01-10 03:30:00,62.0,74.82,200.96,95.94,171.61,0.96,0
2024-01-10 03:35:00,55.72,56.66,255.48,106.2,173.41,1.3,0
2024-01-10 03:40:00,46.91,51.22,241.44,110.88,133.66,0.44,0
2024-01-10 03:45:00,54.41,57.11,234.18,82.01,168.42,0.0,0
2024-01-10 03:50:00,34.67,71.48,221.86,87.72,124.89,1.58,0
2024-01-10 03:55:00,48.98,45.37,185.66,66.94,189.71,1.34,0
2024-01-10 04:00:00,63.09,43.45,141.99,120.8,126.03,0.94,0
2024-01-10 04:05:00,42.82,60.72,191.96,93.17,160.58,1.54,0
2024-01-10 04:10:00,36.52,56.46,190.57,109.33,144.37,0.63,0
2024-01-10 04:15:00,38.48,60.06,241.95,128.45,119.49,0.65,0
2024-01-10 04:20:00,34.1,67.56,212.38,104.4,177.03,0.58,0
2024-01-10 04:25:00,37.15,55.58,264.49,97.74,131.58,1.28,0
2024-01-10 04:30:00,41.29,45.02,247.9,103.88,99.0,0.21,0
2024-01-10 04:35:00,30.94,76.36,181.74,101.26,63.54,0.62,0
2024-01-10 04:40:00,45.16,52.02,128.19,124.92,123.75,1.14,0
2024-01-10 04:45:00,54.02,51.53,255.42,106.22,191.28,0.4,0
2024-01-10 04:50:00,35.92,68.83,254.38,89.11,187.73,0.67,0
2024-01-10 04:55:00,60.19,56.92,145.35,120.96,128.44,0.0,0
2024-01-10 05:00:00,50.11,59.49,260.37,124.61,138.77,1.3,0
2024-01-10 05:05:00,55.31,63.86,215.28,73.23,136.05,0.66,0
2024-01-10 05:10:00,38.42,68.67,206.43,130.66,110.0,0.45,0
2024-01-10 05:15:00,53.55,57.33,264.59,107.29,121.54,0.35,0
2024-01-10 05:20:00,34.08,72.16,253.79,105.67,179.43,0.79,0
2024-01-10 05:25:00,53.9,42.91,226.05,120.13,165.12,0.21,0
2024-01-10 05:30:00,46.72,66.08,218.93,88.66,158.19,1.97,0
2024-01-10 05:35:00,50.53,53.28,224.66,119.08,109.95,0.0,0
2024-01-10 05:40:00,97.8,97.76,184.0,92.46,153.02,0.77,1
2024-01-10 05:45:00,36.05,61.14,197.8,70.5,80.88,1.05,0
2024-01-10 05:50:00,50.97,54.62,163.91,80.04,175.28,0.61,0
2024-01-10 05:55:00,35.52,65.3,186.68,111.34,157.76,1.11,0
2024-01-10 06:00:00,49.63,67.15,185.33,81.09,109.64,0.6,0
2024-01-10 06:05:00,31.33,65.14,174.59,132.2,198.49,1.77,0
2024-01-10 06:10:00,53.48,51.76,205.47,123.79,96.12,0.44,0
2024-01-10 06:15:00,32.67,56.13,187.04,126.67,165.91,0.0,0
2024-01-10 06:20:00,50.52,59.97,220.09,102.5,166.66,0.35,0
2024-01-10 06:25:00,51.26,59.67,135.11,105.16,112.81,1.19,0
2024-01-10 06:30:00,38.03,66.0,195.47,76.13,148.86,0.94,0
2024-01-10 06:35:00,50.82,43.88,205.26,119.92,100.9,1.38,0
2024-01-10 06:40:00,47.6,62.67,187.57,107.6,64.61,1.25,0
2024-01-10 06:45:00,39.61,57.68,193.1,111.35,117.96,0.68,0
2024-01-10 06:50:00,34.91,53.29,136.59,133.77,131.5,0.76,0
2024-01-10 06:55:00,25.37,54.06,214.26,87.88,169.33,0.81,0
2024-01-10 07:00:00,48.5,58.28,225.9,97.48,152.02,1.94,0
2024-01-10 07:05:00,29.35,31.19,219.74,106.53,152.81,1.35,0
2024-01-10 07:10:00,45.95,54.39,241.55,81.29,119.57,1.95,0
2024-01-10 07:15:00,42.37,52.99,208.06,409.5,134.1,46.38,1
2024-01-10 07:20:00,51.79,64.26,219.15,109.86,122.1,0.97,0
2024-01-10 07:25:00,41.98,53.56,206.24,93.49,113.25,0.49,0
2024-01-10 07:30:00,41.71,58.28,227.5,126.18,132.19,1.1,0
2024-01-10 07:35:00,52.32,72.34,136.91,69.78,152.24,0.97,0
2024-01-10 07:40:00,48.35,67.95,164.26,122.46,132.82,0.95,0
2024-01-10 07:45:00,48.16,67.22,263.48,113.22,140.29,0.9,0
2024-01-10 07:50:00,49.69,56.0,101.58,88.62,170.85,0.0,0
2024-01-10 07:55:00,29.64,64.34,194.39,81.51,134.98,1.63,0
2024-01-10 08:00:00,52.57,58.13,246.89,58.39,109.98,0.97,0
2024-01-10 08:05:00,51.12,58.43,196.27,84.1,166.9,0.29,0
2024-01-10 08:10:00,34.83,63.28,183.8,120.94,157.98,1.24,0
2024-01-10 08:15:00,42.56,55.22,205.18,98.88,159.86,0.57,0
2024-01-10 08:20:00,91.94,90.84,185.88,123.26,168.78,1.28,1
2024-01-10 08:25:00,43.66,58.72,201.23,87.6,163.7,1.44,0
2024-01-10 08:30:00,99.49,92.26,172.66,114.14,150.86,1.51,1
2024-01-10 08:35:00,59.31,71.64,244.35,85.65,221.74,0.92,0
2024-01-10 08:40:00,55.82,68.25,256.93,80.69,111.45,0.79,0
2024-01-10 08:45:00,31.88,48.73,194.66,97.86,132.41,0.69,0
2024-01-10 08:50:00,51.22,63.56,144.54,86.7,179.02,0.64,0
2024-01-10 08:55:00,58.29,66.81,179.05,69.14,154.28,0.99,0
2024-01-10 09:00:00,48.87,67.13,192.64,96.35,172.74,0.9,0
2024-01-10 09:05:00,55.91,51.09,220.22,102.13,155.09,0.59,0
2024-01-10 09:10:00,65.12,54.74,159.68,125.37,191.22,0.43,0
2024-01-10 09:15:00,55.24,67.96,169.23,118.74,119.77,0.95,0
2024-01-10 09:20:00,47.49,53.91,220.43,124.4,190.27,0.78,0
2024-01-10 09:25:00,55.45,57.6,237.56,422.03,185.13,25.23,1
2024-01-10 09:30:00,46.45,72.61,175.14,106.65,113.69,1.42,0
2024-01-10 09:35:00,45.24,59.62,146.67,75.42,168.92,1.89,0
2024-01-10 09:40:00,41.49,54.19,331.36,103.0,148.71,1.48,0
2024-01-10 09:45:00,60.63,52.98,231.33,111.94,131.8,0.64,0
2024-01-10 09:50:00,36.82,62.66,189.32,129.15,93.34,0.97,0
2024-01-10 09:55:00,60.32,49.33,234.76,113.73,119.68,1.77,0
2024-01-10 10:00:00,50.0,58.02,195.02,124.81,171.24,0.41,0
2024-01-10 10:05:00,31.01,62.67,234.69,79.36,174.42,1.39,0
2024-01-10 10:10:00,48.68,70.39,206.38,93.47,143.68,0.28,0
2024-01-10 10:15:00,24.0,65.34,203.65,108.59,174.51,1.84,0
2024-01-10 10:20:00,51.26,54.29,195.46,123.22,178.36,0.78,0
2024-01-10 10:25:00,53.85,69.43,142.1,97.1,154.64,2.11,0
2024-01-10 10:30:00,39.08,57.6,277.52,98.35,128.33,1.86,0
2024-01-10 10:35:00,46.24,50.11,162.34,113.74,163.23,0.95,0
2024-01-10 10:40:00,64.54,58.62,145.6,77.48,164.61,0.64,0
2024-01-10 10:45:00,39.94,71.51,191.49,132.15,170.22,1.1,0
2024-01-10 10:50:00,34.41,61.32,161.54,82.42,175.96,0.91,0
2024-01-10 10:55:00,59.82,60.1,197.93,61.63,109.14,0.8,0
